customer_unique_id,segment,churn_risk,priority,num_actions,recommended_actions
2a180de94cf2fdb46378f2b7b7eb2e7c,Churning,Yes,Critical,3,"Send win-back email with 15% discount coupon | Last-chance offer: 25% discount, expires in 48 hours | Follow up on open support ticket before next campaign"
2a1a0f4c7e17f92c37ee8197d98263a8,Churning,Yes,Critical,5,"Send win-back email with 15% discount coupon | Escalate to customer success team for personal outreach | Last-chance offer: 25% discount, expires in 48 hours | Investigate delivery/product issues — offer partial refund | Review Google Ads targeting — low CLV from this channel"
2a29f0a102a645fa91fd0feb0485f068,Churning,Yes,Critical,3,"Send win-back email with 15% discount coupon | Last-chance offer: 25% discount, expires in 48 hours | Follow up on open support ticket before next campaign"
2a2a3fad75a86811325aa30582b160a2,Churning,Yes,Critical,2,"Send win-back email with 15% discount coupon | Last-chance offer: 25% discount, expires in 48 hours"
2a2c5191ab8142cb20a9398971179c32,Regular,Yes,Critical,4,Send win-back email with 15% discount coupon | Escalate to customer success team for personal outreach | Investigate delivery/product issues — offer partial refund | Follow up on open support ticket before next campaign
2a3544b5d01a4f1107ae0fb7f10f2489,Churning,Yes,Critical,2,"Send win-back email with 15% discount coupon | Last-chance offer: 25% discount, expires in 48 hours"
2a3b73d1743455daac67fa32f2946575,Churning,Yes,Critical,2,"Send win-back email with 15% discount coupon | Last-chance offer: 25% discount, expires in 48 hours"
2a48c03948d46c466a55958469cf6af3,Regular,Yes,Critical,4,Send win-back email with 15% discount coupon | Escalate to customer success team for personal outreach | Investigate delivery/product issues — offer partial refund | Apologise for delivery delay — offer next-order free shipping
2a58bec493dc5a78d8bded85c515b96b,Regular,Yes,Critical,4,Send win-back email with 15% discount coupon | Escalate to customer success team for personal outreach | Investigate delivery/product issues — offer partial refund | Follow up on open support ticket before next campaign
2a66571874abf088c0311b7b4208cf33,Churning,Yes,Critical,4,"Send win-back email with 15% discount coupon | Last-chance offer: 25% discount, expires in 48 hours | Follow up on open support ticket before next campaign | Review Google Ads targeting — low CLV from this channel"
2a68de4e6f417719973d073cc25e8b35,Churning,Yes,Critical,3,"Send win-back email with 15% discount coupon | Last-chance offer: 25% discount, expires in 48 hours | Review Google Ads targeting — low CLV from this channel"
2a6c8c25d4856b82e285868d3e4f3d5c,Churning,Yes,Critical,3,"Send win-back email with 15% discount coupon | Last-chance offer: 25% discount, expires in 48 hours | Follow up on open support ticket before next campaign"
2a6eb49c4cd1fe413141297089a4545e,Churning,Yes,Critical,3,"Send win-back email with 15% discount coupon | Last-chance offer: 25% discount, expires in 48 hours | Follow up on open support ticket before next campaign"
2a71993810121005cab869235acaacd6,Churning,Yes,Critical,4,"Send win-back email with 15% discount coupon | Last-chance offer: 25% discount, expires in 48 hours | Follow up on open support ticket before next campaign | Review Google Ads targeting — low CLV from this channel"
2a757c51bd33a1445dce2cbe6859e032,Churning,Yes,Critical,6,"Send win-back email with 15% discount coupon | Escalate to customer success team for personal outreach | Last-chance offer: 25% discount, expires in 48 hours | Investigate delivery/product issues — offer partial refund | Follow up on open support ticket before next campaign | Review Google Ads targeting — low CLV from this channel"
2a780eb007ab182d25845cc267fc762b,Churning,Yes,Critical,6,"Send win-back email with 15% discount coupon | Escalate to customer success team for personal outreach | Last-chance offer: 25% discount, expires in 48 hours | Investigate delivery/product issues — offer partial refund | Apologise for delivery delay — offer next-order free shipping | Follow up on open support ticket before next campaign"
2aa3c92d851146aa23373d3d9baf1397,Regular,Yes,Critical,5,Send win-back email with 15% discount coupon | Escalate to customer success team for personal outreach | Investigate delivery/product issues — offer partial refund | Apologise for delivery delay — offer next-order free shipping | Follow up on open support ticket before next campaign
2ac2436a15221f99b4b9bc0dafdec3f9,Churning,Yes,Critical,3,"Send win-back email with 15% discount coupon | Last-chance offer: 25% discount, expires in 48 hours | Review Google Ads targeting — low CLV from this channel"
2acb0088343d9735b64b4fab38ae4540,Regular,Yes,Critical,4,Send win-back email with 15% discount coupon | Escalate to customer success team for personal outreach | Investigate delivery/product issues — offer partial refund | Follow up on open support ticket before next campaign
2acb8bcfc61ce1c9fdbdf49f4d1b00c3,Churning,Yes,Critical,2,"Send win-back email with 15% discount coupon | Last-chance offer: 25% discount, expires in 48 hours"
2ada69d1c5528233e3d9aa3f1d8da1b1,Regular,Yes,Critical,4,Send win-back email with 15% discount coupon | Escalate to customer success team for personal outreach | Investigate delivery/product issues — offer partial refund | Follow up on open support ticket before next campaign
2ae9c276a5197266a4ed4987688c0360,Churning,Yes,Critical,2,"Send win-back email with 15% discount coupon | Last-chance offer: 25% discount, expires in 48 hours"
2aefa220bdd1097430c53b23fbde9e7a,Churning,Yes,Critical,2,"Send win-back email with 15% discount coupon | Last-chance offer: 25% discount, expires in 48 hours"
2b09ef35e74a0c582c8d846bcb5b7665,Churning,Yes,Critical,2,"Send win-back email with 15% discount coupon | Last-chance offer: 25% discount, expires in 48 hours"
2b13d1a22b8354071b464d3ec28d7e6a,Churning,Yes,Critical,2,"Send win-back email with 15% discount coupon | Last-chance offer: 25% discount, expires in 48 hours"
2b1f21575765fceae832e26bdba2bc16,Churning,Yes,Critical,5,"Send win-back email with 15% discount coupon | Escalate to customer success team for personal outreach | Last-chance offer: 25% discount, expires in 48 hours | Investigate delivery/product issues — offer partial refund | Follow up on open support ticket before next campaign"
2b4472f385224981da5b23596f42892d,Churning,Yes,Critical,4,"Send win-back email with 15% discount coupon | Last-chance offer: 25% discount, expires in 48 hours | Apologise for delivery delay — offer next-order free shipping | Follow up on open support ticket before next campaign"
2b50d734c0820c83dd4384b826a80cbd,Churning,Yes,Critical,2,"Send win-back email with 15% discount coupon | Last-chance offer: 25% discount, expires in 48 hours"
2b5b9e6b6fceda761d529dfbe20dd8d9,Churning,Yes,Critical,2,"Send win-back email with 15% discount coupon | Last-chance offer: 25% discount, expires in 48 hours"
2b73887865b02dae92757f58386e4c91,Churning,Yes,Critical,2,"Send win-back email with 15% discount coupon | Last-chance offer: 25% discount, expires in 48 hours"
2b7c436369720a5b93d83a9b0af0dcb8,Regular,Yes,Critical,5,Send win-back email with 15% discount coupon | Escalate to customer success team for personal outreach | Investigate delivery/product issues — offer partial refund | Apologise for delivery delay — offer next-order free shipping | Follow up on open support ticket before next campaign
2b7cd1f5cf8852cf8795b96fdde0ac9e,Churning,Yes,Critical,3,"Send win-back email with 15% discount coupon | Last-chance offer: 25% discount, expires in 48 hours | Follow up on open support ticket before next campaign"
2b895cf0ddf156f35a694db7a0a81dc8,Churning,Yes,Critical,3,"Send win-back email with 15% discount coupon | Last-chance offer: 25% discount, expires in 48 hours | Review Google Ads targeting — low CLV from this channel"
2b8be5aade3c3d7b9c8201664b6f76be,Churning,Yes,Critical,2,"Send win-back email with 15% discount coupon | Last-chance offer: 25% discount, expires in 48 hours"
2b9eea18620bf32a0810898c180f9ddd,Churning,Yes,Critical,3,"Send win-back email with 15% discount coupon | Last-chance offer: 25% discount, expires in 48 hours | Review Google Ads targeting — low CLV from this channel"
2bca5fe01d46ab5cc2bc5aaade88d850,Churning,Yes,Critical,3,"Send win-back email with 15% discount coupon | Last-chance offer: 25% discount, expires in 48 hours | Follow up on open support ticket before next campaign"
2be5bdcacf06f81cf569ff0761dac79b,Regular,Yes,Critical,4,Send win-back email with 15% discount coupon | Escalate to customer success team for personal outreach | Investigate delivery/product issues — offer partial refund | Follow up on open support ticket before next campaign
2c078ecf4c8eaa632660d66f124be60d,Churning,Yes,Critical,2,"Send win-back email with 15% discount coupon | Last-chance offer: 25% discount, expires in 48 hours"
2c4bbbe47bd5d84a41d4df21c9a65b8b,Churning,Yes,Critical,3,"Send win-back email with 15% discount coupon | Last-chance offer: 25% discount, expires in 48 hours | Review Google Ads targeting — low CLV from this channel"
2c5d4a8f19bb3391a1d0a4aedf7a61bd,Churning,Yes,Critical,2,"Send win-back email with 15% discount coupon | Last-chance offer: 25% discount, expires in 48 hours"
2c87693b95677a97ac5a6e396e717b69,Regular,Yes,Critical,4,Send win-back email with 15% discount coupon | Escalate to customer success team for personal outreach | Investigate delivery/product issues — offer partial refund | Follow up on open support ticket before next campaign
2c92b3c621adddeae929cb98870dd6d2,Churning,Yes,Critical,2,"Send win-back email with 15% discount coupon | Last-chance offer: 25% discount, expires in 48 hours"
2c94b6ad42b46330347347a3c87dbd7c,Churning,Yes,Critical,2,"Send win-back email with 15% discount coupon | Last-chance offer: 25% discount, expires in 48 hours"
2c9aaf63524d8830d06d2898b097b464,Churning,Yes,Critical,5,"Send win-back email with 15% discount coupon | Escalate to customer success team for personal outreach | Last-chance offer: 25% discount, expires in 48 hours | Investigate delivery/product issues — offer partial refund | Follow up on open support ticket before next campaign"
2cad3e3b0b8d08be873cbac8f0b9bc6a,Churning,Yes,Critical,4,"Send win-back email with 15% discount coupon | Last-chance offer: 25% discount, expires in 48 hours | Follow up on open support ticket before next campaign | Review Google Ads targeting — low CLV from this channel"
2cd6d0ba0f6c9ead32f0f573d290b7ce,Churning,Yes,Critical,2,"Send win-back email with 15% discount coupon | Last-chance offer: 25% discount, expires in 48 hours"
2cda69b359e382ab2ab1e41665dc8db2,Churning,Yes,Critical,4,"Send win-back email with 15% discount coupon | Last-chance offer: 25% discount, expires in 48 hours | Apologise for delivery delay — offer next-order free shipping | Follow up on open support ticket before next campaign"
2cddb5e8cd6041ea7b9afe8b04bd9594,Regular,Yes,Critical,4,Send win-back email with 15% discount coupon | Escalate to customer success team for personal outreach | Investigate delivery/product issues — offer partial refund | Follow up on open support ticket before next campaign
2ce2cc4d8ec85908732b620d710f8823,Churning,Yes,Critical,4,"Send win-back email with 15% discount coupon | Last-chance offer: 25% discount, expires in 48 hours | Follow up on open support ticket before next campaign | Review Google Ads targeting — low CLV from this channel"
2ce5d2f1052c47331ae94aa3551f15ed,Churning,Yes,Critical,3,"Send win-back email with 15% discount coupon | Last-chance offer: 25% discount, expires in 48 hours | Review Google Ads targeting — low CLV from this channel"
2cee6377777e0baa063c1fc576bb1dc6,Churning,Yes,Critical,4,"Send win-back email with 15% discount coupon | Last-chance offer: 25% discount, expires in 48 hours | Follow up on open support ticket before next campaign | Review Google Ads targeting — low CLV from this channel"
2cf556b203080c71d49c3a19f1b96aa3,Churning,Yes,Critical,4,"Send win-back email with 15% discount coupon | Last-chance offer: 25% discount, expires in 48 hours | Follow up on open support ticket before next campaign | Review Google Ads targeting — low CLV from this channel"
2d25199208eddd7559de2cee830eb267,Churning,Yes,Critical,2,"Send win-back email with 15% discount coupon | Last-chance offer: 25% discount, expires in 48 hours"
2d323c46ba668518c8468818e0e0a259,Regular,Yes,Critical,5,Send win-back email with 15% discount coupon | Escalate to customer success team for personal outreach | Investigate delivery/product issues — offer partial refund | Apologise for delivery delay — offer next-order free shipping | Follow up on open support ticket before next campaign
2d524e4b9761f01f2e5caf2d931c4559,Regular,Yes,Critical,5,Send win-back email with 15% discount coupon | Escalate to customer success team for personal outreach | Investigate delivery/product issues — offer partial refund | Apologise for delivery delay — offer next-order free shipping | Follow up on open support ticket before next campaign
2d550ee9c18e055209841a75561121d8,Churning,Yes,Critical,3,"Send win-back email with 15% discount coupon | Last-chance offer: 25% discount, expires in 48 hours | Follow up on open support ticket before next campaign"
2d5ebaca8779bfc70d5fea05fd1bdfd7,Churning,Yes,Critical,4,"Send win-back email with 15% discount coupon | Escalate to customer success team for personal outreach | Last-chance offer: 25% discount, expires in 48 hours | Investigate delivery/product issues — offer partial refund"
2d601efccca6a51a82d896a0e9e0e671,Churning,Yes,Critical,2,"Send win-back email with 15% discount coupon | Last-chance offer: 25% discount, expires in 48 hours"
2d63cee981bc69c503a9b6e25060f67c,Churning,Yes,Critical,2,"Send win-back email with 15% discount coupon | Last-chance offer: 25% discount, expires in 48 hours"
2d6b7f961407874c0cfc9ac967cacd96,Churning,Yes,Critical,3,"Send win-back email with 15% discount coupon | Last-chance offer: 25% discount, expires in 48 hours | Review Google Ads targeting — low CLV from this channel"
2d74ac378e247d6e4b96883a1541ceb2,Churning,Yes,Critical,2,"Send win-back email with 15% discount coupon | Last-chance offer: 25% discount, expires in 48 hours"
2d86deb4b68b7d0b528c7163afad4f56,Regular,Yes,Critical,3,Send win-back email with 15% discount coupon | Escalate to customer success team for personal outreach | Investigate delivery/product issues — offer partial refund
2d88f41123c35ee8ce8dadc83bbd8650,Churning,Yes,Critical,2,"Send win-back email with 15% discount coupon | Last-chance offer: 25% discount, expires in 48 hours"
2dda014d2afe7ff1c7d7d3c5b28284ed,Churning,Yes,Critical,2,"Send win-back email with 15% discount coupon | Last-chance offer: 25% discount, expires in 48 hours"
2df13a29cbc4da6a6ec8b0d0a63d8104,Churning,Yes,Critical,3,"Send win-back email with 15% discount coupon | Last-chance offer: 25% discount, expires in 48 hours | Review Google Ads targeting — low CLV from this channel"
2dfa6bc8c7ffb458e399e69233352dbc,Churning,Yes,Critical,3,"Send win-back email with 15% discount coupon | Last-chance offer: 25% discount, expires in 48 hours | Review Google Ads targeting — low CLV from this channel"
2dfb04c19b2c957a47ff3ca8c1205349,Churning,Yes,Critical,2,"Send win-back email with 15% discount coupon | Last-chance offer: 25% discount, expires in 48 hours"
2e05adf5092e25e5f1af3f7997d3095b,Churning,Yes,Critical,3,"Send win-back email with 15% discount coupon | Last-chance offer: 25% discount, expires in 48 hours | Follow up on open support ticket before next campaign"
2e13c90cdd0e5094fc95150ec182b653,Regular,Yes,Critical,4,Send win-back email with 15% discount coupon | Escalate to customer success team for personal outreach | Investigate delivery/product issues — offer partial refund | Apologise for delivery delay — offer next-order free shipping
2e18d8181381796d850be346aac98e9b,Churning,Yes,Critical,2,"Send win-back email with 15% discount coupon | Last-chance offer: 25% discount, expires in 48 hours"
2e1b5569fcec6206569aa716d37afc86,Churning,Yes,Critical,3,"Send win-back email with 15% discount coupon | Last-chance offer: 25% discount, expires in 48 hours | Review Google Ads targeting — low CLV from this channel"
2e1f4afe675eeceb076c8989b9e64578,Churning,Yes,Critical,2,"Send win-back email with 15% discount coupon | Last-chance offer: 25% discount, expires in 48 hours"
2e235c20dbbb4ff8df5506f0c3592c78,Churning,Yes,Critical,2,"Send win-back email with 15% discount coupon | Last-chance offer: 25% discount, expires in 48 hours"
2e26da8b07bfb26f89a2c1c22e32f9d6,Churning,Yes,Critical,2,"Send win-back email with 15% discount coupon | Last-chance offer: 25% discount, expires in 48 hours"
2e3c3bce0bc8cca5d8e987d047e64d8b,Churning,Yes,Critical,3,"Send win-back email with 15% discount coupon | Last-chance offer: 25% discount, expires in 48 hours | Review Google Ads targeting — low CLV from this channel"
2e49fb77a9ba1e21db813cef005830f6,Churning,Yes,Critical,3,"Send win-back email with 15% discount coupon | Last-chance offer: 25% discount, expires in 48 hours | Review Google Ads targeting — low CLV from this channel"
2e5389c6418534b53fdd599c4fcafa2f,Churning,Yes,Critical,3,"Send win-back email with 15% discount coupon | Last-chance offer: 25% discount, expires in 48 hours | Review Google Ads targeting — low CLV from this channel"
2e5cd66074158afdc8628cb5e85f87f3,Regular,Yes,Critical,4,Send win-back email with 15% discount coupon | Escalate to customer success team for personal outreach | Investigate delivery/product issues — offer partial refund | Follow up on open support ticket before next campaign
2e629c69eaa172cb271dcf7f890f921a,Churning,Yes,Critical,5,"Send win-back email with 15% discount coupon | Escalate to customer success team for personal outreach | Last-chance offer: 25% discount, expires in 48 hours | Investigate delivery/product issues — offer partial refund | Follow up on open support ticket before next campaign"
2e6a42a9b5cbb0da62988694f18ee295,Churning,Yes,Critical,2,"Send win-back email with 15% discount coupon | Last-chance offer: 25% discount, expires in 48 hours"
2e758775ee3076238416f0968c441225,Churning,Yes,Critical,2,"Send win-back email with 15% discount coupon | Last-chance offer: 25% discount, expires in 48 hours"
2e92a624a8a3f8ab5eb51d42fca60e5b,Churning,Yes,Critical,4,"Send win-back email with 15% discount coupon | Last-chance offer: 25% discount, expires in 48 hours | Follow up on open support ticket before next campaign | Review Google Ads targeting — low CLV from this channel"
2e951556bdd74f6a0db185f39ef04490,Churning,Yes,Critical,2,"Send win-back email with 15% discount coupon | Last-chance offer: 25% discount, expires in 48 hours"
2e99a768d2ba4e4a4048baed647f9399,Churning,Yes,Critical,2,"Send win-back email with 15% discount coupon | Last-chance offer: 25% discount, expires in 48 hours"
2ea70c72b230071a2e130c4ec05051b2,Regular,Yes,Critical,4,Send win-back email with 15% discount coupon | Escalate to customer success team for personal outreach | Investigate delivery/product issues — offer partial refund | Apologise for delivery delay — offer next-order free shipping
2ebb5832820d8d25809f1ae3283491fd,Churning,Yes,Critical,3,"Send win-back email with 15% discount coupon | Last-chance offer: 25% discount, expires in 48 hours | Review Google Ads targeting — low CLV from this channel"
2ee8cccf165911123a27fe2976739ef7,Churning,Yes,Critical,2,"Send win-back email with 15% discount coupon | Last-chance offer: 25% discount, expires in 48 hours"
2ef111a29db73c4071f05ea3357ecf2f,Churning,Yes,Critical,2,"Send win-back email with 15% discount coupon | Last-chance offer: 25% discount, expires in 48 hours"
2f04d9a4a0cb06e7564253c0b8b16299,Churning,Yes,Critical,3,"Send win-back email with 15% discount coupon | Last-chance offer: 25% discount, expires in 48 hours | Follow up on open support ticket before next campaign"
2f0a45d60154020f24cd2d0758e71028,Churning,Yes,Critical,3,"Send win-back email with 15% discount coupon | Last-chance offer: 25% discount, expires in 48 hours | Follow up on open support ticket before next campaign"
2f106ac00fa01188cc5277f62cd2b101,Churning,Yes,Critical,3,"Send win-back email with 15% discount coupon | Last-chance offer: 25% discount, expires in 48 hours | Review Google Ads targeting — low CLV from this channel"
2f3d09b69266cbab293052a3f0701f61,Regular,Yes,Critical,5,Send win-back email with 15% discount coupon | Escalate to customer success team for personal outreach | Investigate delivery/product issues — offer partial refund | Apologise for delivery delay — offer next-order free shipping | Follow up on open support ticket before next campaign
2f4ff92265ac1856ca10248723703b05,Churning,Yes,Critical,3,"Send win-back email with 15% discount coupon | Last-chance offer: 25% discount, expires in 48 hours | Follow up on open support ticket before next campaign"
2f57e1a28c6a89a445cefeb447c5d9e7,Churning,Yes,Critical,3,"Send win-back email with 15% discount coupon | Last-chance offer: 25% discount, expires in 48 hours | Follow up on open support ticket before next campaign"
2f5bd6ac7c9fe91b6667f78c775c880e,Churning,Yes,Critical,2,"Send win-back email with 15% discount coupon | Last-chance offer: 25% discount, expires in 48 hours"
2f5c9fc06867ca73847b7affeb2b3566,Churning,Yes,Critical,2,"Send win-back email with 15% discount coupon | Last-chance offer: 25% discount, expires in 48 hours"
2f64e403852e6893ae37485d5fcacdaf,Churning,Yes,Critical,3,"Send win-back email with 15% discount coupon | Last-chance offer: 25% discount, expires in 48 hours | Review Google Ads targeting — low CLV from this channel"
2f6bfa6509c44c47a19d724930a66a29,Churning,Yes,Critical,4,"Send win-back email with 15% discount coupon | Escalate to customer success team for personal outreach | Last-chance offer: 25% discount, expires in 48 hours | Investigate delivery/product issues — offer partial refund"
2f71eb04dfd1947c57255b86d923716a,Churning,Yes,Critical,3,"Send win-back email with 15% discount coupon | Last-chance offer: 25% discount, expires in 48 hours | Follow up on open support ticket before next campaign"
2f773f0baf86e08ef3d039747121abe0,Churning,Yes,Critical,3,"Send win-back email with 15% discount coupon | Last-chance offer: 25% discount, expires in 48 hours | Follow up on open support ticket before next campaign"
2f7cd4e72a3d6d412f2ca8cf15381e4d,Churning,Yes,Critical,3,"Send win-back email with 15% discount coupon | Last-chance offer: 25% discount, expires in 48 hours | Review Google Ads targeting — low CLV from this channel"
2f82eaf909f9d07081cb6a23f1108508,Churning,Yes,Critical,3,"Send win-back email with 15% discount coupon | Last-chance offer: 25% discount, expires in 48 hours | Review Google Ads targeting — low CLV from this channel"
2f925b5572bf9ab6c234a4903dde632c,Regular,Yes,Critical,4,Send win-back email with 15% discount coupon | Escalate to customer success team for personal outreach | Investigate delivery/product issues — offer partial refund | Apologise for delivery delay — offer next-order free shipping
2f9d8025a1d40981b6ea1b631c8bebb9,Churning,Yes,Critical,2,"Send win-back email with 15% discount coupon | Last-chance offer: 25% discount, expires in 48 hours"
2f9f180924eaeb11def5623b85f7cabd,Churning,Yes,Critical,2,"Send win-back email with 15% discount coupon | Last-chance offer: 25% discount, expires in 48 hours"
2faa3a90a7bbf11779efde2df5b5503a,Churning,Yes,Critical,3,"Send win-back email with 15% discount coupon | Last-chance offer: 25% discount, expires in 48 hours | Follow up on open support ticket before next campaign"
2fae57f3ca05d36a322442e34f625302,Churning,Yes,Critical,2,"Send win-back email with 15% discount coupon | Last-chance offer: 25% discount, expires in 48 hours"
2fc84002acde07582930c5894670dbd8,Churning,Yes,Critical,4,"Send win-back email with 15% discount coupon | Last-chance offer: 25% discount, expires in 48 hours | Follow up on open support ticket before next campaign | Review Google Ads targeting — low CLV from this channel"
2fc88e2d49726199dfbd3b2b86298d72,Churning,Yes,Critical,5,"Send win-back email with 15% discount coupon | Escalate to customer success team for personal outreach | Last-chance offer: 25% discount, expires in 48 hours | Investigate delivery/product issues — offer partial refund | Follow up on open support ticket before next campaign"
2fcaa344e0af54404f0fa0f02ef0d171,Churning,Yes,Critical,4,"Send win-back email with 15% discount coupon | Last-chance offer: 25% discount, expires in 48 hours | Follow up on open support ticket before next campaign | Review Google Ads targeting — low CLV from this channel"
2fd8c8ad4efbde123c44b7cfe8006764,Churning,Yes,Critical,2,"Send win-back email with 15% discount coupon | Last-chance offer: 25% discount, expires in 48 hours"
2fdac27295500e820e43910e9a0aa8d8,Churning,Yes,Critical,5,"Send win-back email with 15% discount coupon | Escalate to customer success team for personal outreach | Last-chance offer: 25% discount, expires in 48 hours | Investigate delivery/product issues — offer partial refund | Follow up on open support ticket before next campaign"
2fdc18a80ec13de305a40c8f59b1d791,Churning,Yes,Critical,3,"Send win-back email with 15% discount coupon | Last-chance offer: 25% discount, expires in 48 hours | Follow up on open support ticket before next campaign"
2fdd6e2012a924fc42ee1070baef8514,Churning,Yes,Critical,2,"Send win-back email with 15% discount coupon | Last-chance offer: 25% discount, expires in 48 hours"
2fe8b7ce9d111a6f3c7b75a9c0f6eabe,Churning,Yes,Critical,2,"Send win-back email with 15% discount coupon | Last-chance offer: 25% discount, expires in 48 hours"
2ffb0968044a0caad99fda3d748f0cde,Churning,Yes,Critical,2,"Send win-back email with 15% discount coupon | Last-chance offer: 25% discount, expires in 48 hours"
300163f9f231dc013d3594b5ce42580b,Churning,Yes,Critical,3,"Send win-back email with 15% discount coupon | Last-chance offer: 25% discount, expires in 48 hours | Apologise for delivery delay — offer next-order free shipping"
3007d31c1b146229015df7b0acb29499,Churning,Yes,Critical,4,"Send win-back email with 15% discount coupon | Last-chance offer: 25% discount, expires in 48 hours | Follow up on open support ticket before next campaign | Review Google Ads targeting — low CLV from this channel"
3008c9a0da4d259b05093a3c149ed7be,Churning,Yes,Critical,2,"Send win-back email with 15% discount coupon | Last-chance offer: 25% discount, expires in 48 hours"
30108a53eacd43b6eec6e61547a4d6ba,Churning,Yes,Critical,2,"Send win-back email with 15% discount coupon | Last-chance offer: 25% discount, expires in 48 hours"
30126f998d4b00729e418b3e8cc5ffff,Churning,Yes,Critical,3,"Send win-back email with 15% discount coupon | Last-chance offer: 25% discount, expires in 48 hours | Review Google Ads targeting — low CLV from this channel"
3025f1fe377a9ee7443a15d1c3b8d50b,Churning,Yes,Critical,2,"Send win-back email with 15% discount coupon | Last-chance offer: 25% discount, expires in 48 hours"
304e7ff75ebe5745d25c7fc7d7623101,Churning,Yes,Critical,4,"Send win-back email with 15% discount coupon | Last-chance offer: 25% discount, expires in 48 hours | Follow up on open support ticket before next campaign | Review Google Ads targeting — low CLV from this channel"
3060855a01a873a1ee2c98b56089f624,Churning,Yes,Critical,3,"Send win-back email with 15% discount coupon | Last-chance offer: 25% discount, expires in 48 hours | Follow up on open support ticket before next campaign"
3068398b4c8aebb510ddd9656f481493,Churning,Yes,Critical,3,"Send win-back email with 15% discount coupon | Last-chance offer: 25% discount, expires in 48 hours | Review Google Ads targeting — low CLV from this channel"
306ddc273a21c3bdbba1c1e01b443b60,Churning,Yes,Critical,4,"Send win-back email with 15% discount coupon | Last-chance offer: 25% discount, expires in 48 hours | Follow up on open support ticket before next campaign | Review Google Ads targeting — low CLV from this channel"
3072b7704d35fd0b53b94f5129ee8dea,Churning,Yes,Critical,4,"Send win-back email with 15% discount coupon | Escalate to customer success team for personal outreach | Last-chance offer: 25% discount, expires in 48 hours | Investigate delivery/product issues — offer partial refund"
307a8534b805468c913d02278e43dafd,Churning,Yes,Critical,3,"Send win-back email with 15% discount coupon | Last-chance offer: 25% discount, expires in 48 hours | Review Google Ads targeting — low CLV from this channel"
308f0a729f3440afc0b59c38f133a8f5,Churning,Yes,Critical,3,"Send win-back email with 15% discount coupon | Last-chance offer: 25% discount, expires in 48 hours | Follow up on open support ticket before next campaign"
309117ad0e6059b73cc2f9565c90f2be,Regular,Yes,Critical,4,Send win-back email with 15% discount coupon | Escalate to customer success team for personal outreach | Investigate delivery/product issues — offer partial refund | Follow up on open support ticket before next campaign
309bf78217e9e8ec8fb0c45277ec2ca0,Churning,Yes,Critical,2,"Send win-back email with 15% discount coupon | Last-chance offer: 25% discount, expires in 48 hours"
30a8cca357635beaeb2409eb769c228b,Churning,Yes,Critical,3,"Send win-back email with 15% discount coupon | Last-chance offer: 25% discount, expires in 48 hours | Follow up on open support ticket before next campaign"
30a9badf47aee5400aa486856cc18cfa,Churning,Yes,Critical,2,"Send win-back email with 15% discount coupon | Last-chance offer: 25% discount, expires in 48 hours"
30d4c23427751e5b1f9116ad3dab9b99,Churning,Yes,Critical,3,"Send win-back email with 15% discount coupon | Last-chance offer: 25% discount, expires in 48 hours | Review Google Ads targeting — low CLV from this channel"
30f73ad216db6d159099e1022c2981bb,Churning,Yes,Critical,2,"Send win-back email with 15% discount coupon | Last-chance offer: 25% discount, expires in 48 hours"
3105d598604298481a38511105000bdd,Churning,Yes,Critical,5,"Send win-back email with 15% discount coupon | Escalate to customer success team for personal outreach | Last-chance offer: 25% discount, expires in 48 hours | Investigate delivery/product issues — offer partial refund | Apologise for delivery delay — offer next-order free shipping"
312c9b7a4b792683db76a547c722486b,Churning,Yes,Critical,3,"Send win-back email with 15% discount coupon | Last-chance offer: 25% discount, expires in 48 hours | Apologise for delivery delay — offer next-order free shipping"
31499e721c936ac2d180f41d65208dea,Regular,Yes,Critical,5,Send win-back email with 15% discount coupon | Escalate to customer success team for personal outreach | Investigate delivery/product issues — offer partial refund | Apologise for delivery delay — offer next-order free shipping | Follow up on open support ticket before next campaign
3159faae98c743546432be5a500179a1,Churning,Yes,Critical,2,"Send win-back email with 15% discount coupon | Last-chance offer: 25% discount, expires in 48 hours"
3174a996d8e1ad133337531609f98dff,Regular,Yes,Critical,5,Send win-back email with 15% discount coupon | Escalate to customer success team for personal outreach | Investigate delivery/product issues — offer partial refund | Apologise for delivery delay — offer next-order free shipping | Follow up on open support ticket before next campaign
3177fe6dc09992fd1ea77cf0e50cceeb,Regular,Yes,Critical,5,Send win-back email with 15% discount coupon | Escalate to customer success team for personal outreach | Investigate delivery/product issues — offer partial refund | Follow up on open support ticket before next campaign | Review Google Ads targeting — low CLV from this channel
31954fc2c9d7b714d49ee440cc8ab01f,Churning,Yes,Critical,2,"Send win-back email with 15% discount coupon | Last-chance offer: 25% discount, expires in 48 hours"
319677a4ab8260c1c2f47e2340f326c5,Churning,Yes,Critical,2,"Send win-back email with 15% discount coupon | Last-chance offer: 25% discount, expires in 48 hours"
31a2c5866de0d8e3c7b5cd7f8e6dd97b,Churning,Yes,Critical,2,"Send win-back email with 15% discount coupon | Last-chance offer: 25% discount, expires in 48 hours"
31ec7f874ddf3354271c86d59e90b801,Churning,Yes,Critical,3,"Send win-back email with 15% discount coupon | Last-chance offer: 25% discount, expires in 48 hours | Review Google Ads targeting — low CLV from this channel"
